record_time,line_no,has_defect,mh,mb,oc,sh,sp,spc,pic_file_name
2024-06-26 11:34:19,4,0,0,0,0,0,0,0,202406261134194.jpg
2024-06-02 12:32:41,1,1,0,0,6,2,4,6,202406021232411.jpg
2024-06-27 17:38:33,4,1,0,1,6,2,3,2,202406271738334.jpg
2024-06-17 15:33:52,1,0,0,0,0,0,0,0,202406171533521.jpg
2024-06-06 11:17:51,1,0,0,0,0,0,0,0,202406061117511.jpg
2024-06-29 19:15:40,2,0,0,0,0,0,0,0,202406291915402.jpg
2024-06-28 16:20:59,2,1,1,1,8,4,1,4,202406281620592.jpg
2024-07-01 15:14:55,3,1,0,1,5,0,2,6,202407011514553.jpg
2024-06-20 12:44:58,1,1,2,1,0,3,4,4,202406201244581.jpg
2024-06-30 03:15:29,2,1,3,0,6,1,4,2,202406300315292.jpg
2024-06-11 13:16:10,2,0,0,0,0,0,0,0,202406111316102.jpg
2024-06-01 15:49:10,4,1,4,0,0,3,3,0,202406011549104.jpg
2024-06-16 22:47:02,1,0,0,0,0,0,0,0,202406162247021.jpg
2024-06-15 16:30:12,4,0,0,0,0,0,0,0,202406151630124.jpg
2024-06-15 10:58:37,5,1,2,0,6,5,3,1,202406151058375.jpg
2024-06-08 02:27:42,5,1,4,1,2,0,0,1,202406080227425.jpg
2024-06-03 10:12:57,1,1,1,0,1,1,4,0,202406031012571.jpg
2024-06-06 14:10:23,1,0,0,0,0,0,0,0,202406061410231.jpg
2024-06-14 08:32:28,4,1,0,0,0,1,2,4,202406140832284.jpg
2024-06-12 02:01:18,1,0,0,0,0,0,0,0,202406120201181.jpg
2024-06-15 20:35:55,3,1,1,1,0,4,2,5,202406152035553.jpg
2024-06-16 08:31:17,2,0,0,0,0,0,0,0,202406160831172.jpg
2024-06-16 20:08:45,4,0,0,0,0,0,0,0,202406162008454.jpg
2024-06-21 06:40:29,1,0,0,0,0,0,0,0,202406210640291.jpg
2024-06-21 12:44:42,3,1,0,0,7,4,0,4,202406211244423.jpg
2024-06-06 09:56:10,5,0,0,0,0,0,0,0,202406060956105.jpg
2024-06-07 17:49:49,2,0,0,0,0,0,0,0,202406071749492.jpg
2024-06-30 21:22:46,3,1,3,1,5,4,0,7,202406302122463.jpg
2024-06-30 08:26:34,3,1,3,1,5,4,0,4,202406300826343.jpg
2024-06-10 04:51:50,5,0,0,0,0,0,0,0,202406100451505.jpg
2024-06-04 03:53:57,4,1,3,1,9,5,2,7,202406040353574.jpg
2024-06-03 11:25:47,3,1,2,1,2,0,0,1,202406031125473.jpg
2024-06-21 07:34:14,3,0,0,0,0,0,0,0,202406210734143.jpg
2024-06-18 03:18:26,4,0,0,0,0,0,0,0,202406180318264.jpg
2024-06-14 09:55:34,4,0,0,0,0,0,0,0,202406140955344.jpg
2024-06-26 03:00:52,2,1,0,0,2,2,2,5,202406260300522.jpg
2024-06-30 07:01:49,5,1,0,0,9,2,3,6,202406300701495.jpg
2024-07-01 13:09:09,5,0,0,0,0,0,0,0,202407011309095.jpg
2024-06-14 14:23:55,3,0,0,0,0,0,0,0,202406141423553.jpg
2024-06-22 09:04:34,3,1,1,0,6,2,2,1,202406220904343.jpg
2024-06-25 04:52:25,1,1,2,1,6,1,1,2,202406250452251.jpg
2024-06-26 22:00:12,2,1,0,0,3,0,0,2,202406262200122.jpg
2024-06-06 04:31:30,1,0,0,0,0,0,0,0,202406060431301.jpg
2024-06-10 23:53:43,1,1,2,0,4,1,1,5,202406102353431.jpg
2024-06-03 13:38:38,4,0,0,0,0,0,0,0,202406031338384.jpg
2024-06-30 21:27:01,1,1,0,0,1,5,2,1,202406302127011.jpg
2024-06-13 01:49:06,3,0,0,0,0,0,0,0,202406130149063.jpg
2024-06-30 02:20:16,4,1,4,1,4,1,2,4,202406300220164.jpg
2024-06-08 12:57:11,4,0,0,0,0,0,0,0,202406081257114.jpg
2024-06-16 15:49:11,3,1,4,0,2,3,3,5,202406161549113.jpg
2024-06-08 16:30:16,1,1,2,1,7,3,3,0,202406081630161.jpg
2024-06-28 18:31:07,5,1,0,1,9,0,2,5,202406281831075.jpg
2024-06-17 05:15:03,4,1,1,1,3,2,0,4,202406170515034.jpg
2024-06-05 02:43:25,2,1,3,1,2,3,0,4,202406050243252.jpg
2024-06-04 19:50:46,5,0,0,0,0,0,0,0,202406041950465.jpg
2024-06-16 18:10:37,1,1,4,1,5,0,3,4,202406161810371.jpg
2024-06-24 00:13:44,3,0,0,0,0,0,0,0,202406240013443.jpg
2024-06-29 06:37:44,3,0,0,0,0,0,0,0,202406290637443.jpg
2024-06-06 21:29:38,1,1,2,1,9,5,4,0,202406062129381.jpg
2024-06-18 04:36:20,2,0,0,0,0,0,0,0,202406180436202.jpg
2024-06-27 13:17:44,5,0,0,0,0,0,0,0,202406271317445.jpg
2024-06-15 22:55:11,3,1,2,1,5,2,3,1,202406152255113.jpg
2024-06-25 18:08:45,3,1,3,0,1,0,2,1,202406251808453.jpg
2024-07-01 11:12:53,5,1,1,0,6,4,3,3,202407011112535.jpg
2024-06-01 14:01:13,4,0,0,0,0,0,0,0,202406011401134.jpg
2024-06-23 09:42:10,4,1,0,1,4,5,0,1,202406230942104.jpg
2024-06-25 05:33:52,4,1,0,0,6,5,0,4,202406250533524.jpg
2024-06-23 19:58:00,4,0,0,0,0,0,0,0,202406231958004.jpg
2024-06-04 02:57:15,3,1,1,1,7,2,4,4,202406040257153.jpg
2024-06-07 12:08:04,4,1,0,1,2,5,3,1,202406071208044.jpg
2024-06-23 14:38:38,4,0,0,0,0,0,0,0,202406231438384.jpg
2024-06-29 09:07:54,3,0,0,0,0,0,0,0,202406290907543.jpg
2024-06-02 08:23:05,4,1,4,1,6,1,2,2,202406020823054.jpg
2024-06-14 15:46:38,2,1,3,1,1,0,2,4,202406141546382.jpg
2024-06-23 16:55:40,3,0,0,0,0,0,0,0,202406231655403.jpg
2024-06-09 22:44:18,5,1,4,0,4,3,0,1,202406092244185.jpg
2024-06-21 22:01:43,4,1,3,1,5,5,1,5,202406212201434.jpg
2024-06-04 14:32:04,5,0,0,0,0,0,0,0,202406041432045.jpg
2024-06-16 16:19:27,4,0,0,0,0,0,0,0,202406161619274.jpg
2024-06-07 01:42:07,3,0,0,0,0,0,0,0,202406070142073.jpg
2024-06-12 04:10:08,5,0,0,0,0,0,0,0,202406120410085.jpg
2024-06-18 04:10:57,2,1,0,0,1,3,0,6,202406180410572.jpg
2024-06-09 17:32:52,3,1,2,1,2,1,3,4,202406091732523.jpg
2024-06-07 09:32:18,3,0,0,0,0,0,0,0,202406070932183.jpg
2024-06-16 09:58:38,5,0,0,0,0,0,0,0,202406160958385.jpg
2024-06-02 20:43:31,3,0,0,0,0,0,0,0,202406022043313.jpg
2024-06-09 11:56:28,5,0,0,0,0,0,0,0,202406091156285.jpg
2024-06-29 09:30:51,2,1,1,1,0,2,1,1,202406290930512.jpg
2024-06-14 00:01:16,3,0,0,0,0,0,0,0,202406140001163.jpg
2024-06-16 07:47:56,2,0,0,0,0,0,0,0,202406160747562.jpg
2024-06-14 14:56:21,3,1,3,0,4,1,3,3,202406141456213.jpg
2024-06-30 22:08:36,3,0,0,0,0,0,0,0,202406302208363.jpg
2024-06-17 04:51:03,2,1,3,1,8,1,0,6,202406170451032.jpg
2024-06-21 21:17:27,5,0,0,0,0,0,0,0,202406212117275.jpg
2024-06-07 19:44:54,1,1,0,1,1,0,2,4,202406071944541.jpg
2024-06-23 14:50:54,3,1,4,0,3,0,3,6,202406231450543.jpg
2024-06-02 10:06:16,2,0,0,0,0,0,0,0,202406021006162.jpg
2024-06-29 12:06:12,3,0,0,0,0,0,0,0,202406291206123.jpg
2024-06-15 04:04:03,4,0,0,0,0,0,0,0,202406150404034.jpg
2024-06-24 12:08:19,3,0,0,0,0,0,0,0,202406241208193.jpg
2024-06-18 17:03:51,1,0,0,0,0,0,0,0,202406181703511.jpg
2024-06-15 21:26:35,3,0,0,0,0,0,0,0,202406152126353.jpg
2024-06-14 23:48:32,1,1,4,0,7,5,0,1,202406142348321.jpg
2024-06-06 08:42:59,1,1,4,1,6,4,4,3,202406060842591.jpg
2024-06-25 23:35:18,5,1,4,0,4,2,0,3,202406252335185.jpg
2024-06-30 14:24:07,4,1,3,1,8,1,3,7,202406301424074.jpg
2024-07-01 19:21:12,2,0,0,0,0,0,0,0,202407011921122.jpg
2024-06-29 00:49:55,1,1,3,0,5,4,1,1,202406290049551.jpg
2024-06-10 04:41:22,3,0,0,0,0,0,0,0,202406100441223.jpg
2024-06-05 14:08:27,3,1,0,0,4,4,1,1,202406051408273.jpg
2024-06-21 04:02:08,2,0,0,0,0,0,0,0,202406210402082.jpg
2024-06-15 11:10:50,3,0,0,0,0,0,0,0,202406151110503.jpg
2024-06-23 22:00:53,2,0,0,0,0,0,0,0,202406232200532.jpg
2024-06-10 14:27:45,2,0,0,0,0,0,0,0,202406101427452.jpg
2024-06-14 23:35:08,3,1,1,1,6,4,4,3,202406142335083.jpg
2024-06-25 20:53:28,4,1,3,0,2,5,4,0,202406252053284.jpg
2024-06-29 10:16:14,2,0,0,0,0,0,0,0,202406291016142.jpg
2024-06-14 10:05:30,1,1,0,0,1,4,0,6,202406141005301.jpg
2024-06-12 01:56:46,4,0,0,0,0,0,0,0,202406120156464.jpg
2024-06-19 14:02:43,1,0,0,0,0,0,0,0,202406191402431.jpg
2024-06-12 17:08:23,3,1,4,1,9,1,1,6,202406121708233.jpg
2024-07-01 12:57:11,5,0,0,0,0,0,0,0,202407011257115.jpg
2024-06-22 00:21:35,1,0,0,0,0,0,0,0,202406220021351.jpg
2024-06-04 17:00:33,2,0,0,0,0,0,0,0,202406041700332.jpg
2024-06-24 21:26:18,1,1,4,1,0,1,1,2,202406242126181.jpg
2024-06-21 16:58:24,2,1,3,0,3,1,1,2,202406211658242.jpg
2024-06-16 04:07:44,1,1,3,1,4,3,2,2,202406160407441.jpg
2024-07-01 05:11:13,2,1,2,1,3,0,3,4,202407010511132.jpg
2024-06-17 06:56:53,3,0,0,0,0,0,0,0,202406170656533.jpg
2024-06-14 22:54:15,2,0,0,0,0,0,0,0,202406142254152.jpg
2024-06-20 23:21:19,2,1,0,0,8,4,0,1,202406202321192.jpg
2024-06-18 06:02:19,3,0,0,0,0,0,0,0,202406180602193.jpg
2024-06-19 04:33:43,3,1,2,1,5,5,0,6,202406190433433.jpg
2024-06-27 15:13:52,3,0,0,0,0,0,0,0,202406271513523.jpg
2024-06-16 02:00:45,3,0,0,0,0,0,0,0,202406160200453.jpg
2024-06-09 16:30:46,1,1,1,1,8,0,2,1,202406091630461.jpg
2024-06-26 16:22:06,4,1,4,1,0,3,3,1,202406261622064.jpg
2024-06-14 09:42:42,2,0,0,0,0,0,0,0,202406140942422.jpg
2024-06-27 04:56:49,2,0,0,0,0,0,0,0,202406270456492.jpg
2024-06-12 22:15:29,4,0,0,0,0,0,0,0,202406122215294.jpg
2024-06-22 00:20:17,1,1,4,1,5,5,3,6,202406220020171.jpg
2024-06-12 10:30:58,4,1,3,1,3,5,2,7,202406121030584.jpg
2024-06-16 20:58:08,4,1,2,1,2,3,1,4,202406162058084.jpg
2024-06-05 00:53:56,5,0,0,0,0,0,0,0,202406050053565.jpg
2024-06-14 12:20:21,4,1,1,0,9,5,3,4,202406141220214.jpg
2024-06-27 09:39:53,2,0,0,0,0,0,0,0,202406270939532.jpg
2024-06-18 19:26:53,4,0,0,0,0,0,0,0,202406181926534.jpg
2024-06-18 01:31:09,2,1,2,0,2,1,3,0,202406180131092.jpg
2024-06-29 20:13:14,2,1,4,1,1,1,3,3,202406292013142.jpg
2024-06-20 10:33:35,3,0,0,0,0,0,0,0,202406201033353.jpg
2024-06-13 13:20:09,5,0,0,0,0,0,0,0,202406131320095.jpg
2024-06-28 19:48:12,5,1,3,1,6,2,0,6,202406281948125.jpg
2024-06-25 00:46:20,5,0,0,0,0,0,0,0,202406250046205.jpg
2024-06-03 19:19:06,5,0,0,0,0,0,0,0,202406031919065.jpg
2024-06-26 00:57:26,3,0,0,0,0,0,0,0,202406260057263.jpg
2024-06-14 15:23:35,2,0,0,0,0,0,0,0,202406141523352.jpg
2024-06-13 14:50:15,1,1,4,0,1,4,2,5,202406131450151.jpg
2024-06-07 10:33:49,3,0,0,0,0,0,0,0,202406071033493.jpg
2024-06-28 00:56:05,3,0,0,0,0,0,0,0,202406280056053.jpg
2024-06-13 17:30:01,2,1,1,0,8,0,0,5,202406131730012.jpg
2024-06-17 18:18:04,3,0,0,0,0,0,0,0,202406171818043.jpg
2024-06-15 10:23:10,3,0,0,0,0,0,0,0,202406151023103.jpg
2024-06-27 17:42:01,5,1,4,1,9,1,4,1,202406271742015.jpg
2024-06-28 06:35:53,3,0,0,0,0,0,0,0,202406280635533.jpg
2024-07-01 16:44:30,4,0,0,0,0,0,0,0,202407011644304.jpg
2024-06-21 06:49:52,2,0,0,0,0,0,0,0,202406210649522.jpg
2024-06-26 17:06:45,3,0,0,0,0,0,0,0,202406261706453.jpg
2024-06-15 09:00:00,1,0,0,0,0,0,0,0,202406150900001.jpg
2024-06-05 08:34:19,3,1,0,1,4,3,1,7,202406050834193.jpg
2024-06-26 12:01:20,5,1,0,1,4,4,4,0,202406261201205.jpg
2024-06-27 22:01:03,5,0,0,0,0,0,0,0,202406272201035.jpg
2024-06-02 02:02:10,1,1,4,0,6,4,0,3,202406020202101.jpg
2024-06-17 06:28:55,5,0,0,0,0,0,0,0,202406170628555.jpg
2024-06-05 03:51:13,4,0,0,0,0,0,0,0,202406050351134.jpg
2024-06-18 21:12:26,1,1,2,0,1,5,2,3,202406182112261.jpg
2024-06-02 08:14:12,5,0,0,0,0,0,0,0,202406020814125.jpg
2024-06-21 14:36:00,2,0,0,0,0,0,0,0,202406211436002.jpg
2024-06-04 23:37:31,4,1,1,1,2,1,1,2,202406042337314.jpg
2024-06-16 07:02:10,2,1,2,0,9,3,2,5,202406160702102.jpg
2024-06-28 10:57:21,2,0,0,0,0,0,0,0,202406281057212.jpg
2024-06-25 17:45:33,4,1,4,0,1,5,1,5,202406251745334.jpg
2024-06-28 16:14:00,2,1,1,1,7,0,1,7,202406281614002.jpg
2024-06-10 21:11:29,4,1,4,0,6,4,3,7,202406102111294.jpg
2024-06-11 21:03:12,4,1,0,0,5,0,3,4,202406112103124.jpg
2024-06-04 20:02:33,3,0,0,0,0,0,0,0,202406042002333.jpg
2024-06-13 17:58:15,1,1,2,1,6,5,4,5,202406131758151.jpg
2024-06-03 12:12:42,2,0,0,0,0,0,0,0,202406031212422.jpg
2024-06-28 08:02:01,4,0,0,0,0,0,0,0,202406280802014.jpg
2024-06-07 02:11:50,1,0,0,0,0,0,0,0,202406070211501.jpg
2024-06-15 16:01:04,4,0,0,0,0,0,0,0,202406151601044.jpg
2024-06-13 06:19:19,3,1,1,0,0,1,1,6,202406130619193.jpg
2024-06-08 23:40:34,4,0,0,0,0,0,0,0,202406082340344.jpg
2024-06-29 09:19:58,2,1,4,0,6,2,0,3,202406290919582.jpg
2024-06-21 14:07:38,4,0,0,0,0,0,0,0,202406211407384.jpg
2024-07-01 16:06:16,5,1,1,0,7,3,2,1,202407011606165.jpg
2024-06-18 17:20:38,1,0,0,0,0,0,0,0,202406181720381.jpg
2024-06-07 16:38:12,5,1,2,0,0,2,4,0,202406071638125.jpg
2024-06-06 02:08:37,3,1,4,0,4,0,2,3,202406060208373.jpg
2024-06-14 15:05:54,4,1,2,0,8,5,4,7,202406141505544.jpg
2024-06-09 01:31:38,2,0,0,0,0,0,0,0,202406090131382.jpg
2024-06-05 02:36:45,4,0,0,0,0,0,0,0,202406050236454.jpg
2024-06-29 02:54:32,5,1,4,0,7,4,4,3,202406290254325.jpg
2024-06-05 02:36:45,5,0,0,0,0,0,0,0,202406050236455.jpg
2024-06-30 03:32:09,1,0,0,0,0,0,0,0,202406300332091.jpg
2024-06-08 06:51:20,2,0,0,0,0,0,0,0,202406080651202.jpg
2024-06-10 17:57:17,4,0,0,0,0,0,0,0,202406101757174.jpg
2024-06-23 22:20:13,2,1,3,0,7,5,3,6,202406232220132.jpg
2024-06-13 16:24:10,1,1,0,0,8,3,0,0,202406131624101.jpg
2024-06-02 06:14:55,3,1,0,0,0,1,0,3,202406020614553.jpg
2024-06-30 13:50:46,2,0,0,0,0,0,0,0,202406301350462.jpg
2024-06-02 13:19:49,5,1,3,0,6,4,0,4,202406021319495.jpg
2024-06-10 19:11:28,1,0,0,0,0,0,0,0,202406101911281.jpg
2024-06-06 04:15:11,1,1,0,0,5,3,4,5,202406060415111.jpg
2024-06-27 08:12:05,4,1,2,1,9,4,2,1,202406270812054.jpg
2024-06-17 03:03:13,4,1,1,1,3,2,3,3,202406170303134.jpg
2024-06-02 01:25:49,4,1,3,0,0,4,4,3,202406020125494.jpg
2024-06-21 01:37:47,2,0,0,0,0,0,0,0,202406210137472.jpg
2024-06-27 10:15:10,4,0,0,0,0,0,0,0,202406271015104.jpg
2024-06-09 18:17:37,4,0,0,0,0,0,0,0,202406091817374.jpg
2024-06-02 11:51:34,4,0,0,0,0,0,0,0,202406021151344.jpg
2024-06-19 23:28:08,4,1,4,1,2,5,2,2,202406192328084.jpg
2024-06-07 21:17:49,5,0,0,0,0,0,0,0,202406072117495.jpg
2024-06-02 07:07:08,3,1,3,0,9,3,3,4,202406020707083.jpg
2024-06-09 07:18:01,3,1,2,1,8,5,4,2,202406090718013.jpg
2024-06-30 12:50:59,2,1,0,0,3,3,3,5,202406301250592.jpg
2024-06-28 17:28:25,1,1,0,1,8,1,0,0,202406281728251.jpg
2024-06-18 22:44:48,4,0,0,0,0,0,0,0,202406182244484.jpg
2024-06-29 00:20:24,4,1,2,1,5,3,3,7,202406290020244.jpg
2024-06-07 20:23:56,4,1,2,1,4,0,4,0,202406072023564.jpg
2024-06-25 17:04:34,2,1,2,1,6,1,0,4,202406251704342.jpg
2024-06-19 13:46:50,2,0,0,0,0,0,0,0,202406191346502.jpg
2024-06-28 04:43:38,1,0,0,0,0,0,0,0,202406280443381.jpg
2024-06-21 10:22:04,2,0,0,0,0,0,0,0,202406211022042.jpg
2024-06-19 15:42:47,2,1,4,1,3,1,1,0,202406191542472.jpg
2024-06-01 15:21:53,1,0,0,0,0,0,0,0,202406011521531.jpg
2024-06-26 01:32:40,2,0,0,0,0,0,0,0,202406260132402.jpg
2024-06-16 14:36:20,3,1,3,0,7,3,3,5,202406161436203.jpg
2024-06-03 21:21:33,5,0,0,0,0,0,0,0,202406032121335.jpg
2024-06-24 08:45:05,5,1,1,1,8,3,3,2,202406240845055.jpg
2024-06-12 02:08:03,4,0,0,0,0,0,0,0,202406120208034.jpg
2024-06-10 22:13:49,5,0,0,0,0,0,0,0,202406102213495.jpg
2024-06-21 21:54:22,4,1,2,1,4,2,2,3,202406212154224.jpg
2024-06-06 02:27:27,3,0,0,0,0,0,0,0,202406060227273.jpg
2024-06-22 07:48:07,4,1,4,1,3,3,3,4,202406220748074.jpg
2024-06-18 16:16:40,4,1,1,0,6,1,0,3,202406181616404.jpg
2024-06-24 19:37:47,3,1,0,1,1,4,3,6,202406241937473.jpg
2024-06-23 23:33:25,4,1,4,1,3,3,4,7,202406232333254.jpg
2024-06-08 00:33:20,5,1,1,1,8,5,0,4,202406080033205.jpg
2024-06-15 10:23:05,2,1,0,1,0,1,2,6,202406151023052.jpg
2024-06-11 07:58:52,5,1,0,0,6,4,2,2,202406110758525.jpg
2024-06-05 06:42:32,3,1,4,0,3,2,1,6,202406050642323.jpg
2024-06-27 20:52:05,2,0,0,0,0,0,0,0,202406272052052.jpg
2024-06-18 03:10:24,3,1,0,1,7,0,2,0,202406180310243.jpg
2024-06-07 05:07:56,5,0,0,0,0,0,0,0,202406070507565.jpg
2024-06-30 11:44:40,4,0,0,0,0,0,0,0,202406301144404.jpg
2024-06-28 18:38:39,1,1,0,0,0,5,3,0,202406281838391.jpg
2024-06-15 05:50:15,4,0,0,0,0,0,0,0,202406150550154.jpg
2024-07-01 03:28:41,4,1,4,0,5,4,1,4,202407010328414.jpg
2024-06-07 02:34:45,2,0,0,0,0,0,0,0,202406070234452.jpg
2024-06-20 16:06:44,3,1,1,0,9,3,2,7,202406201606443.jpg
2024-06-08 08:05:22,2,0,0,0,0,0,0,0,202406080805222.jpg
2024-06-21 00:16:52,5,0,0,0,0,0,0,0,202406210016525.jpg
2024-06-07 11:03:01,2,1,0,1,4,1,2,0,202406071103012.jpg
2024-06-03 09:19:32,4,0,0,0,0,0,0,0,202406030919324.jpg
2024-06-06 14:38:00,1,0,0,0,0,0,0,0,202406061438001.jpg
2024-06-29 19:48:56,5,0,0,0,0,0,0,0,202406291948565.jpg
2024-06-18 11:23:51,5,0,0,0,0,0,0,0,202406181123515.jpg
2024-06-08 14:03:26,1,0,0,0,0,0,0,0,202406081403261.jpg
2024-06-29 04:06:11,4,1,2,1,0,3,3,6,202406290406114.jpg
2024-06-27 02:33:09,3,1,1,1,3,0,1,5,202406270233093.jpg
2024-06-21 10:05:43,4,1,3,0,4,2,2,7,202406211005434.jpg
2024-06-27 15:56:53,4,0,0,0,0,0,0,0,202406271556534.jpg
2024-06-12 14:06:56,5,0,0,0,0,0,0,0,202406121406565.jpg
2024-06-16 05:07:24,5,0,0,0,0,0,0,0,202406160507245.jpg
2024-06-04 06:36:33,2,0,0,0,0,0,0,0,202406040636332.jpg
2024-06-25 01:28:41,4,1,0,0,8,0,3,5,202406250128414.jpg
2024-06-15 09:53:26,4,1,0,0,2,3,2,7,202406150953264.jpg
2024-06-19 10:14:24,4,1,4,0,6,1,2,1,202406191014244.jpg
2024-06-13 06:50:09,3,1,1,0,8,1,4,0,202406130650093.jpg
2024-06-20 13:47:36,2,0,0,0,0,0,0,0,202406201347362.jpg
2024-06-05 01:38:14,2,0,0,0,0,0,0,0,202406050138142.jpg
2024-06-15 19:33:17,5,1,2,0,0,0,3,0,202406151933175.jpg
2024-06-26 15:18:13,2,1,4,0,9,5,0,2,202406261518132.jpg
2024-06-07 01:13:29,5,0,0,0,0,0,0,0,202406070113295.jpg
2024-06-29 01:40:29,3,1,2,0,1,4,4,2,202406290140293.jpg
2024-06-18 01:37:06,1,0,0,0,0,0,0,0,202406180137061.jpg
2024-06-15 07:28:41,2,1,0,0,6,3,3,6,202406150728412.jpg
2024-06-19 07:43:10,5,0,0,0,0,0,0,0,202406190743105.jpg
2024-06-26 21:21:09,5,0,0,0,0,0,0,0,202406262121095.jpg
2024-06-23 00:29:42,2,0,0,0,0,0,0,0,202406230029422.jpg
2024-06-18 21:52:10,4,0,0,0,0,0,0,0,202406182152104.jpg
2024-06-19 16:46:11,2,1,2,1,1,0,2,2,202406191646112.jpg
2024-06-06 17:51:01,1,1,3,0,9,5,1,5,202406061751011.jpg
2024-06-03 19:55:56,3,0,0,0,0,0,0,0,202406031955563.jpg
2024-06-18 12:02:24,1,0,0,0,0,0,0,0,202406181202241.jpg
2024-06-09 04:41:23,4,1,3,0,3,3,1,7,202406090441234.jpg
2024-06-12 02:45:49,2,0,0,0,0,0,0,0,202406120245492.jpg
2024-07-01 06:02:47,5,1,3,1,0,4,0,5,202407010602475.jpg
2024-06-11 10:10:20,3,0,0,0,0,0,0,0,202406111010203.jpg
2024-06-23 11:47:03,3,1,3,0,7,1,4,4,202406231147033.jpg
2024-06-29 21:54:45,4,1,4,1,7,5,2,1,202406292154454.jpg
2024-06-29 20:59:14,4,1,0,0,9,2,1,5,202406292059144.jpg
2024-06-03 21:19:58,3,1,3,1,0,3,2,7,202406032119583.jpg
2024-06-20 17:49:48,1,1,3,0,7,1,1,3,202406201749481.jpg
2024-06-29 11:56:21,5,1,3,1,9,5,3,2,202406291156215.jpg
2024-06-22 20:24:52,3,0,0,0,0,0,0,0,202406222024523.jpg
2024-06-30 07:04:47,3,0,0,0,0,0,0,0,202406300704473.jpg
2024-06-28 03:57:58,4,1,2,1,5,3,2,5,202406280357584.jpg
2024-06-02 17:31:51,4,1,3,1,8,3,4,0,202406021731514.jpg
2024-06-23 09:24:30,2,1,3,1,8,1,3,3,202406230924302.jpg
2024-06-11 13:07:12,1,0,0,0,0,0,0,0,202406111307121.jpg
2024-06-03 16:58:06,1,1,1,1,6,0,0,2,202406031658061.jpg
2024-06-28 13:34:04,4,1,1,0,5,3,1,5,202406281334044.jpg
2024-06-05 02:39:31,5,0,0,0,0,0,0,0,202406050239315.jpg
2024-06-11 04:28:18,4,1,4,0,7,0,1,7,202406110428184.jpg
2024-06-20 07:34:41,2,0,0,0,0,0,0,0,202406200734412.jpg
2024-06-21 23:24:49,1,1,2,1,3,2,3,2,202406212324491.jpg
2024-06-22 04:03:58,2,0,0,0,0,0,0,0,202406220403582.jpg
2024-06-18 09:02:45,3,1,0,0,8,5,1,0,202406180902453.jpg
2024-06-04 09:43:47,4,1,1,0,4,3,4,6,202406040943474.jpg
2024-06-27 10:13:00,1,1,1,0,8,4,1,1,202406271013001.jpg
2024-06-24 03:16:14,1,1,1,0,5,5,0,2,202406240316141.jpg
2024-06-05 12:56:03,2,1,3,0,2,3,0,1,202406051256032.jpg
2024-06-23 01:14:21,5,1,1,0,6,2,1,3,202406230114215.jpg
2024-06-19 07:46:14,2,0,0,0,0,0,0,0,202406190746142.jpg
2024-06-10 02:51:22,5,1,2,1,0,2,4,1,202406100251225.jpg
2024-06-26 18:34:46,2,1,0,1,1,2,1,0,202406261834462.jpg
2024-06-13 17:29:36,5,0,0,0,0,0,0,0,202406131729365.jpg
2024-06-23 03:53:39,1,1,1,1,3,3,1,1,202406230353391.jpg
2024-06-09 13:14:54,2,0,0,0,0,0,0,0,202406091314542.jpg
2024-06-01 14:47:45,3,1,4,1,5,1,2,4,202406011447453.jpg
2024-06-02 16:03:29,3,0,0,0,0,0,0,0,202406021603293.jpg
2024-06-20 07:52:29,1,1,3,0,9,1,0,6,202406200752291.jpg
2024-06-03 20:22:34,4,0,0,0,0,0,0,0,202406032022344.jpg
2024-06-26 01:35:00,3,1,3,1,7,4,2,1,202406260135003.jpg
2024-06-22 17:34:57,3,1,0,1,3,1,4,7,202406221734573.jpg
2024-06-05 10:59:10,1,1,0,0,0,1,2,2,202406051059101.jpg
2024-06-29 06:14:17,2,1,1,1,8,5,2,5,202406290614172.jpg
2024-06-05 23:33:27,2,1,1,1,4,5,0,2,202406052333272.jpg
2024-06-03 22:32:50,3,0,0,0,0,0,0,0,202406032232503.jpg
2024-06-21 17:41:04,1,0,0,0,0,0,0,0,202406211741041.jpg
2024-06-03 12:04:22,3,0,0,0,0,0,0,0,202406031204223.jpg
2024-06-06 04:42:20,1,0,0,0,0,0,0,0,202406060442201.jpg
2024-06-14 13:41:22,2,0,0,0,0,0,0,0,202406141341222.jpg
2024-06-14 02:27:32,5,0,0,0,0,0,0,0,202406140227325.jpg
2024-06-13 05:16:58,5,1,3,0,6,5,0,2,202406130516585.jpg
2024-06-05 22:30:52,5,1,0,1,0,4,3,2,202406052230525.jpg
2024-06-07 00:13:14,5,1,3,0,2,3,0,0,202406070013145.jpg
2024-06-18 07:48:01,2,1,3,1,3,0,1,5,202406180748012.jpg
2024-06-25 04:22:54,4,0,0,0,0,0,0,0,202406250422544.jpg
2024-06-23 01:01:44,4,1,0,0,2,1,2,2,202406230101444.jpg
2024-06-03 22:21:38,3,0,0,0,0,0,0,0,202406032221383.jpg
2024-06-20 17:39:49,3,1,3,0,9,3,0,0,202406201739493.jpg
2024-06-16 07:57:30,1,0,0,0,0,0,0,0,202406160757301.jpg
2024-06-28 22:54:35,3,0,0,0,0,0,0,0,202406282254353.jpg
2024-06-04 16:20:58,3,0,0,0,0,0,0,0,202406041620583.jpg
2024-06-25 07:24:13,5,1,3,0,3,2,1,4,202406250724135.jpg
2024-06-17 22:42:21,5,1,3,0,3,1,0,1,202406172242215.jpg
